number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time,over
35041000000000.0,16059,2,0,1,1,0,3201.65,0
38849800000000.0,16059,2,0,1,1,0,3532.62,0
44436100000000.0,16059,2,0,1,1,0,3649.53,0
30007500000000.0,16059,2,0,1,1,0,2407.26,0
21356300000000.0,16059,2,0,1,1,0,1940.19,0
19861400000000.0,16059,2,0,1,1,0,2134.07,0
36094400000000.0,16059,2,0,1,1,0,2070.3,0
38849800000000.0,16059,2,0,1,1,0,3388.25,0
27931300000000.0,16059,2,0,1,1,0,2919.26,0
29459200000000.0,16059,2,0,1,1,0,2342.88,0
29200900000000.0,16059,2,0,1,1,0,1940.67,0
39544600000000.0,16059,2,0,1,1,0,3009.62,0
24242600000000.0,16059,2,0,1,1,0,2562.87,0
28843600000000.0,16059,2,0,1,1,0,3224.12,0
28623800000000.0,16059,2,0,1,1,0,2462.54,0
29790800000000.0,16059,2,0,1,1,0,2675.14,0
21294000000000.0,16059,2,0,1,1,0,2484.09,0
40143600000000.0,16059,2,0,1,1,0,4359.41,0
38830100000000.0,16059,2,0,1,1,0,4535.52,0
44436100000000.0,16059,2,0,1,1,0,2550.11,0
30049600000000.0,16059,2,0,1,1,0,2867.89,0
42237700000000.0,16059,2,0,1,1,0,4269.66,0
17557300000000.0,16059,2,0,1,1,0,2138.79,0
32550200000000.0,16059,2,0,1,1,0,3373.05,0
22157200000000.0,16059,2,0,1,1,0,2400.45,0
36564600000000.0,16059,2,0,1,1,0,4289.77,0
33088800000000.0,16059,2,0,1,1,0,1954.16,0
44023900000000.0,16059,2,0,1,1,0,2509.91,0
44436100000000.0,16059,2,0,1,1,0,4436.26,0
38849800000000.0,16059,2,0,1,1,0,4118.88,0
28937100000000.0,16059,2,0,1,1,0,3042.78,0
36564600000000.0,16059,2,0,1,1,0,3520.76,0
35041000000000.0,16059,2,0,1,1,0,3192.76,0
34708000000000.0,16059,2,0,1,1,0,3626.33,0
38595900000000.0,16059,2,0,1,1,0,3415.49,0
36110900000000.0,16059,2,0,1,1,0,3949.97,0
36310600000000.0,16059,2,0,1,1,0,4325.79,0
38390400000000.0,16059,2,0,1,1,0,3917.33,0
41029900000000.0,16059,2,0,1,1,0,4284.18,0
40066700000000.0,16059,2,0,1,1,0,4258.17,0
31767600000000.0,16059,2,0,1,1,0,3496.16,0
42347600000000.0,16059,2,0,1,1,0,3511.92,0
23552300000000.0,16059,2,0,1,1,0,1617.35,0
41394900000000.0,16059,2,0,1,1,0,3457.03,0
20305800000000.0,16059,2,0,1,1,0,2360.5,0
38849800000000.0,16059,2,0,1,1,0,3222.15,0
28219400000000.0,16059,2,0,1,1,0,3334.98,0
31877500000000.0,16059,2,0,1,1,0,2468.29,0
25666900000000.0,16059,2,0,1,1,0,1420.02,0
34808900000000.0,16059,2,0,1,1,0,3928.32,0
23471100000000.0,16059,2,0,1,1,0,2643.39,0
35807200000000.0,16059,2,0,1,1,0,4026.2,0
31994000000000.0,16059,2,0,1,1,0,4399.99,1
36796500000000.0,16059,2,0,1,1,0,3838.7,0
26791200000000.0,16059,2,0,1,1,0,2696.1,0
28069800000000.0,16059,2,0,1,1,0,2948.65,0
30978300000000.0,16059,2,0,1,1,0,3605.12,0
39049900000000.0,16059,2,0,1,1,0,3950.58,0
43419300000000.0,16059,2,0,1,1,0,4601.97,0
44182200000000.0,16059,2,0,1,1,0,4642.21,0
26054700000000.0,16059,2,0,1,1,0,2739.63,0
42404700000000.0,16059,2,0,1,1,0,4240.57,0
29569100000000.0,16059,2,0,1,1,0,3011.98,0
42150800000000.0,16059,2,0,1,1,0,2513.8,0
24156500000000.0,16059,2,0,1,1,0,2556.51,0
14718300000000.0,16059,2,0,1,1,0,2070.84,0
44436100000000.0,16059,2,0,1,1,0,2811.88,0
44436100000000.0,16059,2,0,1,1,0,4836.55,0
27931300000000.0,16059,2,0,1,1,0,3401.82,0
17492100000000.0,16059,2,0,1,1,0,2109.67,0
29233800000000.0,16059,2,0,1,1,0,3228.25,0
28598300000000.0,16059,2,0,1,1,0,3298.75,0
28995000000000.0,16059,2,0,1,1,0,2887.8,0
44436100000000.0,16059,2,0,1,1,0,3604.78,0
32247900000000.0,16059,2,0,1,1,0,3758.99,0
36310600000000.0,16059,2,0,1,1,0,4091.88,0
40627300000000.0,16059,2,0,1,1,0,3483.09,0
31636400000000.0,16059,2,0,1,1,0,2612.73,0
21509600000000.0,16059,2,0,1,1,0,2165.99,0
42216800000000.0,16059,2,0,1,1,0,2402.54,0
36564600000000.0,16059,2,0,1,1,0,4149.42,0
19691800000000.0,16059,2,0,1,1,0,1865.84,0
28642600000000.0,16059,2,0,1,1,0,3564.75,0
27416500000000.0,16059,2,0,1,1,0,3293.53,0
42897200000000.0,16059,2,0,1,1,0,2475.13,0
23889300000000.0,16059,2,0,1,1,0,2001.26,0
33517500000000.0,16059,2,0,1,1,0,3546.95,0
31490100000000.0,16059,2,0,1,1,0,2021.11,0
44436100000000.0,16059,2,0,1,1,0,4276.84,0
44436100000000.0,16059,2,0,1,1,0,3861.54,0
44436100000000.0,16059,2,0,1,1,0,3775.7,0
44436100000000.0,16059,2,0,1,1,0,3713.15,0
26079100000000.0,16059,2,0,1,1,0,1434.62,0
39880400000000.0,16059,2,0,1,1,0,3306.64,0
27837700000000.0,16059,2,0,1,1,0,2889.54,0
40260800000000.0,16059,2,0,1,1,0,4639.33,0
40011700000000.0,16059,2,0,1,1,0,3052.92,0
37840800000000.0,16059,2,0,1,1,0,3931.08,0
37105400000000.0,16059,2,0,1,1,0,3134.68,0
32465600000000.0,16059,2,0,1,1,0,2827.09,0
26894900000000.0,16059,2,0,1,1,0,2571.58,0
20381800000000.0,16059,2,0,1,1,0,3328.14,0
27413100000000.0,16059,2,0,1,1,0,2261.64,0
38198000000000.0,16059,2,0,1,1,0,3767.76,0
40627300000000.0,16059,2,0,1,1,0,3240.17,0
31688200000000.0,16059,2,0,1,1,0,3172.97,0
40373400000000.0,16059,2,0,1,1,0,3537.62,0
44436100000000.0,16059,2,0,1,1,0,4802.47,0
21973800000000.0,16059,2,0,1,1,0,1444.65,0
32614400000000.0,16059,2,0,1,1,0,3364.9,0
25043100000000.0,16059,2,0,1,1,0,2453.18,0
35235800000000.0,16059,2,0,1,1,0,3802.58,0
34099800000000.0,16059,2,0,1,1,0,2108.5,0
38994900000000.0,16059,2,0,1,1,0,4163.64,0
44436100000000.0,16059,2,0,1,1,0,4649.01,0
41896900000000.0,16059,2,0,1,1,0,4303.63,0
23062300000000.0,16059,2,0,1,1,0,2640.06,0
39260300000000.0,16059,2,0,1,1,0,4348.54,0
35101800000000.0,16059,2,0,1,1,0,2948.78,0
29981300000000.0,16059,2,0,1,1,0,2963.59,0
36564600000000.0,16059,2,0,1,1,0,4157.48,0
35707800000000.0,16059,2,0,1,1,0,2185.02,0
40881200000000.0,16059,2,0,1,1,0,3795.22,0
28404200000000.0,16059,2,0,1,1,0,3321.07,0
44436100000000.0,16059,2,0,1,1,0,2524.17,0
28682800000000.0,16059,2,0,1,1,0,3288.03,0
19647800000000.0,16059,2,0,1,1,0,1217.03,0
39736900000000.0,16059,2,0,1,1,0,4112.24,0
44436100000000.0,16059,2,0,1,1,0,3651.22,0
28116900000000.0,16059,2,0,1,1,0,2832.24,0
42402500000000.0,16059,2,0,1,1,0,3499.78,0
26958400000000.0,16059,2,0,1,1,0,2181.59,0
35587400000000.0,16059,2,0,1,1,0,2036.47,0
44436100000000.0,16059,2,0,1,1,0,2521.75,0
43471800000000.0,16059,2,0,1,1,0,4381.03,0
44436100000000.0,16059,2,0,1,1,0,4619.31,0
31300400000000.0,16059,2,0,1,1,0,2548.1,0
35082800000000.0,16059,2,0,1,1,0,3832.93,0
27672900000000.0,16059,2,0,1,1,0,2246.72,0
31597300000000.0,16059,2,0,1,1,0,3595.17,0
33251500000000.0,16059,2,0,1,1,0,3695.84,0
30888200000000.0,16059,2,0,1,1,0,2475.77,0
41212400000000.0,16059,2,0,1,1,0,2390.39,0
23808100000000.0,16059,2,0,1,1,0,2921.74,0
28744700000000.0,16059,2,0,1,1,0,2884.02,0
30844200000000.0,16059,2,0,1,1,0,3213.13,0
25828800000000.0,16059,2,0,1,1,0,1753.55,0
29200900000000.0,16059,2,0,1,1,0,3389.68,0
28185200000000.0,16059,2,0,1,1,0,3592.32,0
41275800000000.0,16059,2,0,1,1,0,3419.62,0
33788900000000.0,16059,2,0,1,1,0,3625.37,0
38170500000000.0,16059,2,0,1,1,0,3850.84,0
33068700000000.0,16059,2,0,1,1,0,2909.91,0
21421700000000.0,16059,2,0,1,1,0,2593.5,0
44436100000000.0,16059,2,0,1,1,0,3715.65,0
27837800000000.0,16059,2,0,1,1,0,2835.12,0
37181200000000.0,16059,2,0,1,1,0,4059.68,0
34318400000000.0,16059,2,0,1,1,0,3538.62,0
18240800000000.0,16059,2,0,1,1,0,2302.8,0
44436100000000.0,16059,2,0,1,1,0,3675.16,0
29200900000000.0,16059,2,0,1,1,0,2823.98,0
43749100000000.0,16059,2,0,1,1,0,2476.07,0
44436100000000.0,16059,2,0,1,1,0,2518.04,0
41523200000000.0,16059,2,0,1,1,0,2396.73,0
33119600000000.0,16059,2,0,1,1,0,3493.85,0
43928300000000.0,16059,2,0,1,1,0,3654.69,0
30150100000000.0,16059,2,0,1,1,0,3402.2,0
34405800000000.0,16059,2,0,1,1,0,2032.2,0
36777500000000.0,16059,2,0,1,1,0,2128.56,0
31740100000000.0,16059,2,0,1,1,0,2815.99,0
40111000000000.0,16059,2,0,1,1,0,4306.88,0
34959100000000.0,16059,2,0,1,1,0,4011.18,0
35192700000000.0,16059,2,0,1,1,0,2022.84,0
44436100000000.0,16059,2,0,1,1,0,4704.83,0
44298700000000.0,16059,2,0,1,1,0,4572.33,0
23971500000000.0,16059,2,0,1,1,0,2698.86,0
25008600000000.0,16059,2,0,1,1,0,2981.81,0
36564600000000.0,16059,2,0,1,1,0,3093.73,0
38940000000000.0,16059,2,0,1,1,0,4349.53,0
44436100000000.0,16059,2,0,1,1,0,3664.84,0
36564600000000.0,16059,2,0,1,1,0,3951.0,0
40149100000000.0,16059,2,0,1,1,0,3836.78,0
22600000000000.0,16059,2,0,1,1,0,2375.95,0
39103800000000.0,16059,2,0,1,1,0,3602.06,0
44436100000000.0,16059,2,0,1,1,0,3627.48,0
31273700000000.0,16059,2,0,1,1,0,2698.19,0
42150800000000.0,16059,2,0,1,1,0,3594.71,0
29734600000000.0,16059,2,0,1,1,0,1779.86,0
21418800000000.0,16059,2,0,1,1,0,1978.47,0
25307300000000.0,16059,2,0,1,1,0,2299.38,0
19950900000000.0,16059,2,0,1,1,0,1936.66,0
31432800000000.0,16059,2,0,1,1,0,2696.01,0
27637600000000.0,16059,2,0,1,1,0,2620.79,0
38857500000000.0,16059,2,0,1,1,0,3205.01,0
20995900000000.0,16059,2,0,1,1,0,2266.53,0
35312500000000.0,16059,2,0,1,1,0,3586.28,0
44436100000000.0,16059,2,0,1,1,0,3647.72,0
38707100000000.0,16059,2,0,1,1,0,3166.51,0
28817900000000.0,16059,2,0,1,1,0,2788.35,0
38849800000000.0,16059,2,0,1,1,0,3391.15,0
27410700000000.0,16059,2,0,1,1,0,2499.32,0
25670200000000.0,16059,2,0,1,1,0,2552.61,0
34533200000000.0,16059,2,0,1,1,0,3115.01,0
39103800000000.0,16059,2,0,1,1,0,4036.75,0
26134500000000.0,16059,2,0,1,1,0,2345.35,0
27052200000000.0,16059,2,0,1,1,0,2381.81,0
31984300000000.0,16059,2,0,1,1,0,3181.73,0
33517500000000.0,16059,2,0,1,1,0,3093.62,0
25996600000000.0,16059,2,0,1,1,0,2086.97,0
33416400000000.0,16059,2,0,1,1,0,2716.34,0
33517500000000.0,16059,2,0,1,1,0,3169.57,0
32308400000000.0,16059,2,0,1,1,0,2979.27,0
34852600000000.0,16059,2,0,1,1,0,3126.59,0
19752400000000.0,16059,2,0,1,1,0,1337.14,0
33771400000000.0,16059,2,0,1,1,0,3276.55,0
40881200000000.0,16059,2,0,1,1,0,3734.06,0
28689700000000.0,16059,2,0,1,1,0,2577.5,0
34562100000000.0,16059,2,0,1,1,0,3141.77,0
23844500000000.0,16059,2,0,1,1,0,2018.95,0
43928300000000.0,16059,2,0,1,1,0,4396.48,0
37448300000000.0,16059,2,0,1,1,0,3181.62,0
29074500000000.0,16059,2,0,1,1,0,2327.5,0
34103400000000.0,16059,2,0,1,1,0,2815.11,0
26348400000000.0,16059,2,0,1,1,0,2376.69,0
20805900000000.0,16059,2,0,1,1,0,1869.76,0
39079600000000.0,16059,2,0,1,1,0,3503.98,0
34719800000000.0,16059,2,0,1,1,0,2925.83,0
44436100000000.0,16059,2,0,1,1,0,3633.34,0
21281000000000.0,16059,2,0,1,1,0,2597.56,0
23175700000000.0,16059,2,0,1,1,0,1581.4,0
26471200000000.0,16059,2,0,1,1,0,3145.32,0
34533200000000.0,16059,2,0,1,1,0,2953.45,0
44436100000000.0,16059,2,0,1,1,0,2532.35,0
29200900000000.0,16059,2,0,1,1,0,2864.25,0
36564600000000.0,16059,2,0,1,1,0,4237.75,0
36310600000000.0,16059,2,0,1,1,0,3251.98,0
30615600000000.0,16059,2,0,1,1,0,2569.83,0
27169500000000.0,16059,2,0,1,1,0,2788.35,0
44436100000000.0,16059,2,0,1,1,0,3896.52,0
40726200000000.0,16059,2,0,1,1,0,3557.29,0
37198000000000.0,16059,2,0,1,1,0,2163.99,0
32176800000000.0,16059,2,0,1,1,0,2894.77,0
27336100000000.0,16059,2,0,1,1,0,2889.37,0
31489300000000.0,16059,2,0,1,1,0,1902.41,0
27128000000000.0,16059,2,0,1,1,0,3063.85,0
25309600000000.0,16059,2,0,1,1,0,2000.8,0
31232200000000.0,16059,2,0,1,1,0,3020.67,0
44436100000000.0,16059,2,0,1,1,0,4478.7,0
28799600000000.0,16059,2,0,1,1,0,3118.85,0
37733800000000.0,16059,2,0,1,1,0,3794.57,0
39159800000000.0,16059,2,0,1,1,0,3924.96,0
39214800000000.0,16059,2,0,1,1,0,4062.58,0
33403200000000.0,16059,2,0,1,1,0,2052.63,0
28008800000000.0,16059,2,0,1,1,0,1826.96,0
32976700000000.0,16059,2,0,1,1,0,2683.66,0
25866100000000.0,16059,2,0,1,1,0,2430.55,0
43113300000000.0,16059,2,0,1,1,0,4131.04,0
42404700000000.0,16059,2,0,1,1,0,2445.88,0
22546000000000.0,16059,2,0,1,1,0,2427.99,0
22936700000000.0,16059,2,0,1,1,0,2418.66,0
38849800000000.0,16059,2,0,1,1,0,4282.49,0
21121700000000.0,16059,2,0,1,1,0,2099.73,0
40627300000000.0,16059,2,0,1,1,0,4246.97,0
44051400000000.0,16059,2,0,1,1,0,3644.48,0
29019500000000.0,16059,2,0,1,1,0,3131.24,0
27169500000000.0,16059,2,0,1,1,0,2848.48,0
34680500000000.0,16059,2,0,1,1,0,2842.51,0
44408600000000.0,16059,2,0,1,1,0,2659.14,0
34279300000000.0,16059,2,0,1,1,0,3111.77,0
40627300000000.0,16059,2,0,1,1,0,2514.68,0
24065500000000.0,16059,2,0,1,1,0,3012.94,0
44436100000000.0,16059,2,0,1,1,0,3734.71,0
32700300000000.0,16059,2,0,1,1,0,2975.41,0
38967500000000.0,16059,2,0,1,1,0,3251.35,0
33626200000000.0,16059,2,0,1,1,0,2946.46,0
33309900000000.0,16059,2,0,1,1,0,3532.74,0
25447000000000.0,16059,2,0,1,1,0,2001.71,0
26051600000000.0,16059,2,0,1,1,0,2060.13,0
40881200000000.0,16059,2,0,1,1,0,3436.34,0
22833400000000.0,16059,2,0,1,1,0,1550.59,0
42150800000000.0,16059,2,0,1,1,0,3575.16,0
44436100000000.0,16059,2,0,1,1,0,2531.96,0
34533200000000.0,16059,2,0,1,1,0,3069.69,0
28450900000000.0,16059,2,0,1,1,0,2897.22,0
30978300000000.0,16059,2,0,1,1,0,3688.78,0
25899900000000.0,16059,2,0,1,1,0,2733.47,0
30036300000000.0,16059,2,0,1,1,0,2464.94,0
22326000000000.0,16059,2,0,1,1,0,2134.99,0
44018200000000.0,16059,2,0,1,1,0,3930.06,0
32501800000000.0,16059,2,0,1,1,0,3029.62,0
39627000000000.0,16059,2,0,1,1,0,3506.73,0
38417900000000.0,16059,2,0,1,1,0,3091.66,0
36564600000000.0,16059,2,0,1,1,0,3292.12,0
20160400000000.0,16059,2,0,1,1,0,2122.72,0
41028500000000.0,16059,2,0,1,1,0,3372.52,0
26683600000000.0,16059,2,0,1,1,0,2174.77,0
39462100000000.0,16059,2,0,1,1,0,3113.45,0
27981800000000.0,16059,2,0,1,1,0,1660.13,0
31994000000000.0,16059,2,0,1,1,0,2063.04,0
44436100000000.0,16059,2,0,1,1,0,2587.98,0
42046500000000.0,16059,2,0,1,1,0,3543.84,0
31728800000000.0,16059,2,0,1,1,0,2719.73,0
44436100000000.0,16059,2,0,1,1,0,2581.11,0
42292600000000.0,16059,2,0,1,1,0,3780.3,0
44436100000000.0,16059,2,0,1,1,0,4496.54,0
36255500000000.0,16059,2,0,1,1,0,3812.43,0
29047000000000.0,16059,2,0,1,1,0,2523.37,0
44436100000000.0,16059,2,0,1,1,0,3733.08,0
30173700000000.0,16059,2,0,1,1,0,2696.08,0
26153800000000.0,16059,2,0,1,1,0,2799.38,0
44436100000000.0,16059,2,0,1,1,0,3582.34,0
34574700000000.0,16059,2,0,1,1,0,3065.03,0
42210200000000.0,16059,2,0,1,1,0,4468.58,0
44436100000000.0,16059,2,0,1,1,0,3691.67,0
24440600000000.0,16059,2,0,1,1,0,2617.95,0
40048800000000.0,16059,2,0,1,1,0,3539.8,0
20482900000000.0,16059,2,0,1,1,0,2017.01,0
43254400000000.0,16059,2,0,1,1,0,3302.38,0
25032100000000.0,16059,2,0,1,1,0,2104.15,0
44182200000000.0,16059,2,0,1,1,0,4479.96,0
38849800000000.0,16059,2,0,1,1,0,3278.82,0
27370700000000.0,16059,2,0,1,1,0,2689.92,0
34122400000000.0,16059,2,0,1,1,0,3762.78,0
44408600000000.0,16059,2,0,1,1,0,4677.11,0
39462100000000.0,16059,2,0,1,1,0,4137.33,0
33114100000000.0,16059,2,0,1,1,0,2711.63,0
32533200000000.0,16059,2,0,1,1,0,2958.12,0
41468200000000.0,16059,2,0,1,1,0,4417.03,0
38849800000000.0,16059,2,0,1,1,0,3554.04,0
28268100000000.0,16059,2,0,1,1,0,2388.83,0
27169500000000.0,16059,2,0,1,1,0,2869.84,0
32646900000000.0,16059,2,0,1,1,0,2537.24,0
44436100000000.0,16059,2,0,1,1,0,3671.19,0
20190500000000.0,16059,2,0,1,1,0,2032.79,0
24160900000000.0,16059,2,0,1,1,0,2433.65,0
44182200000000.0,16059,2,0,1,1,0,2505.16,0
43928300000000.0,16059,2,0,1,1,0,4572.43,0
44436100000000.0,16059,2,0,1,1,0,4293.09,0
44106300000000.0,16059,2,0,1,1,0,4403.27,0
29332300000000.0,16059,2,0,1,1,0,2599.38,0
44436100000000.0,16059,2,0,1,1,0,4486.93,0
37511000000000.0,16059,2,0,1,1,0,3698.87,0
24459300000000.0,16059,2,0,1,1,0,2472.22,0
26628700000000.0,16059,2,0,1,1,0,2104.43,0
44436100000000.0,16059,2,0,1,1,0,2557.94,0
28854600000000.0,16059,2,0,1,1,0,2371.49,0
38595900000000.0,16059,2,0,1,1,0,3348.8,0
32247900000000.0,16059,2,0,1,1,0,4057.88,0
31630100000000.0,16059,2,0,1,1,0,3564.47,0
40109100000000.0,16059,2,0,1,1,0,4608.44,0
32439600000000.0,16059,2,0,1,1,0,3573.75,0
44436100000000.0,16059,2,0,1,1,0,5187.69,0
38802600000000.0,16059,2,0,1,1,0,3979.55,0
40881200000000.0,16059,2,0,1,1,0,4762.52,0
44436100000000.0,16059,2,0,1,1,0,2621.63,0
32501800000000.0,16059,2,0,1,1,0,3221.77,0
31638500000000.0,16059,2,0,1,1,0,2942.03,0
30434700000000.0,16059,2,0,1,1,0,2879.57,0
32552400000000.0,16059,2,0,1,1,0,4252.87,0
44436100000000.0,16059,2,0,1,1,0,4835.64,0
26153800000000.0,16059,2,0,1,1,0,3610.68,0
44436100000000.0,16059,2,0,1,1,0,4851.56,0
31232200000000.0,16059,2,0,1,1,0,3209.27,0
31190500000000.0,16059,2,0,1,1,0,3077.67,0
28057700000000.0,16059,2,0,1,1,0,2514.88,0
33172700000000.0,16059,2,0,1,1,0,2884.36,0
22696000000000.0,16059,2,0,1,1,0,2655.35,0
28349100000000.0,16059,2,0,1,1,0,3440.34,0
40627300000000.0,16059,2,0,1,1,0,4622.19,0
29615400000000.0,16059,2,0,1,1,0,3507.05,0
29216600000000.0,16059,2,0,1,1,0,3258.54,0
28359000000000.0,16059,2,0,1,1,0,1832.13,0
39318600000000.0,16059,2,0,1,1,0,2217.94,0
31349800000000.0,16059,2,0,1,1,0,2639.76,0
44436100000000.0,16059,2,0,1,1,0,3507.95,0
43928300000000.0,16059,2,0,1,1,0,3645.67,0
44436100000000.0,16059,2,0,1,1,0,2516.81,0
30503400000000.0,16059,2,0,1,1,0,3298.19,0
44436100000000.0,16059,2,0,1,1,0,4712.65,0
43996400000000.0,16059,2,0,1,1,0,6597.76,1
36564600000000.0,16059,2,0,1,1,0,2388.22,0
34279300000000.0,16059,2,0,1,1,0,3829.99,0
19102500000000.0,16059,2,0,1,1,0,2286.48,0
44436100000000.0,16059,2,0,1,1,0,4420.87,0
31994000000000.0,16059,2,0,1,1,0,3939.91,0
29359600000000.0,16059,2,0,1,1,0,3641.73,0
23813900000000.0,16059,2,0,1,1,0,2279.44,0
30978300000000.0,16059,2,0,1,1,0,3917.23,0
29097200000000.0,16059,2,0,1,1,0,2446.18,0
35041000000000.0,16059,2,0,1,1,0,3241.93,0
39627000000000.0,16059,2,0,1,1,0,4066.55,0
36796500000000.0,16059,2,0,1,1,0,3605.05,0
37180100000000.0,16059,2,0,1,1,0,3236.49,0
44436100000000.0,16059,2,0,1,1,0,4460.3,0
18839100000000.0,16059,2,0,1,1,0,2101.77,0
33280100000000.0,16059,2,0,1,1,0,1887.38,0
40627300000000.0,16059,2,0,1,1,0,2408.63,0
26545900000000.0,16059,2,0,1,1,0,2955.86,0
31947800000000.0,16059,2,0,1,1,0,3407.4,0
33263600000000.0,16059,2,0,1,1,0,4033.08,0
20976200000000.0,16059,2,0,1,1,0,2409.7,0
25364600000000.0,16059,2,0,1,1,0,2785.11,0
37050700000000.0,16059,2,0,1,1,0,2187.27,0
18759700000000.0,16059,2,0,1,1,0,2225.41,0
43928300000000.0,16059,2,0,1,1,0,2675.37,0
42404700000000.0,16059,2,0,1,1,0,3247.43,0
44436100000000.0,16059,2,0,1,1,0,4154.16,0
36428900000000.0,16059,2,0,1,1,0,3979.66,0
27983100000000.0,16059,2,0,1,1,0,2335.86,0
42404700000000.0,16059,2,0,1,1,0,4301.93,0
42649900000000.0,16059,2,0,1,1,0,3437.24,0
39435400000000.0,16059,2,0,1,1,0,3343.07,0
25899900000000.0,16059,2,0,1,1,0,3208.85,0
32755800000000.0,16059,2,0,1,1,0,3906.69,0
32247900000000.0,16059,2,0,1,1,0,2102.29,0
40627300000000.0,16059,2,0,1,1,0,4440.11,0
23798500000000.0,16059,2,0,1,1,0,1418.71,0
36564600000000.0,16059,2,0,1,1,0,3992.0,0
33059600000000.0,16059,2,0,1,1,0,2832.83,0
37868200000000.0,16059,2,0,1,1,0,3003.55,0
36933900000000.0,16059,2,0,1,1,0,3838.83,0
39324700000000.0,16059,2,0,1,1,0,3840.76,0
33361400000000.0,16059,2,0,1,1,0,3248.95,0
29584300000000.0,16059,2,0,1,1,0,1916.1,0
41110900000000.0,16059,2,0,1,1,0,4149.01,0
28603000000000.0,16059,2,0,1,1,0,2968.06,0
36906400000000.0,16059,2,0,1,1,0,2927.01,0
31486100000000.0,16059,2,0,1,1,0,3712.49,0
30754500000000.0,16059,2,0,1,1,0,2695.48,0
31822500000000.0,16059,2,0,1,1,0,2977.12,0
27191600000000.0,16059,2,0,1,1,0,2755.24,0
44436100000000.0,16059,2,0,1,1,0,3669.15,0
30978300000000.0,16059,2,0,1,1,0,3006.76,0
